year,month,location,property_type,bedrooms,bathrooms,land_size_perches,price_lkr,inflation_pct,lending_rate_pct,usd_lkr,gdp_growth_pct,policy_rate_pct,property_price_index,data_source
2026,2,Colombo,Land,,,10.07,3100000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Hambantota,Land,,,10.0,450000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,30.0,350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,9.2,50000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.5,26500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,10.0,575000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,1200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,155000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,11.0,3300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,4.8,88800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,40.0,3000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,248500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,16.85,6000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,Land,,,70.0,1000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,2500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,14.0,15000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,352000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,30.0,7500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,15.0,2500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,20.0,15000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,187500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,21.0,3200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,352000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,13.0,33000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,30.0,360000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,15.0,355000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,42.0,165000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,1475000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,13.25,2200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.5,1600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,265000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,15.0,240000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,875000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,1290000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,17.2,36500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,960000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,12.0,1750000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,960000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,265000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,30.0,3700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Hambantota,Land,,,11.4,400000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,12.0,865000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,19.0,3200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,12.0,275000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.5,2800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,15.0,167500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,475000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,1950000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,18.6,3300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.5,2800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,7.0,2450000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,7200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.4,4000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.5,1600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,1950000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,12.0,865000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,12.0,1525000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.38,17000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,9.0,375000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,3300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Hambantota,Land,,,8.2,2150000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,15.0,2400000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,10.0,425000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,9.4,315000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,12.5,3000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,13.0,8450000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.2,17000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,8.0,1300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,1695000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Anuradhapura,Land,,,10.0,250000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,1000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,395000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,390000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,390000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,1875000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1695000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,1200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,2075000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,30.0,200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,1090000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Hambantota,Land,,,12.0,400000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,Land,,,40.0,1700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,893850.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,2025000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,42.6,1000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,42.0,165000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,1875000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,710000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,149.8,1400000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,1950000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,20.7,2100000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Anuradhapura,Land,,,15.0,195000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,Land,,,7.5,1700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,19.4,2000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,2.5,390000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,10.9,350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,17.5,2650000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,1550000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,15.0,1175000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matale,Land,,,10.0,257500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,13.6,3000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,12.5,155000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,570000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Ratnapura,Land,,,10.0,290000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,11.0,570000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.5,825000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matale,Land,,,10.0,475000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1100000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,360000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,360000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,9.0,620000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,360000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,360000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,360000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,360000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,15500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,630000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,13.6,2700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,575000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.5,155000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.5,1090000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.75,2800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,13.0,1090000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,40.0,2500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,5000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,545000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,210000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Hambantota,Land,,,8.2,265000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,11.0,2600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,475000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,1950000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,10.0,3000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,7.0,2500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,620000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,11.0,300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,9.0,2700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.5,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,19.0,1275000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,297508.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.5,215000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,6.0,3.0,,26000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,24000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,79000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,85000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,4.0,,65000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,160000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,21000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,5.0,,160000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,62500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,3.0,,35000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,7000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,78000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,House,4.0,2.0,,1600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,1.0,,16000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,5.0,,69500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,House,5.0,3.0,,55000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,6.0,3.0,,42500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,47500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,34000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,55000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Badulla,House,3.0,1.0,,5500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,45000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,44000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,37500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,67500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,4.0,,65000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,1,Kalutara,House,4.0,3.0,,23800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,56000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,53000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,3.0,,25000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,55000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,3.0,1.0,,16000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,68500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,3.0,,57500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,19800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,2.0,,45000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,2.0,,35000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,15500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,2.0,,34000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,3.0,1.0,,16000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,3.0,1.0,,13500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,49500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,3.0,,28000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,21800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,1.0,,2800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,2.0,,32000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,3.0,,45000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,3.0,,25000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,6.0,4.0,,65000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,40000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,30000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,3.0,1.0,,6000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,3.0,1.0,,10000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,300000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,33000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,House,2.0,1.0,,1500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,3.0,1.0,,18500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,105000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,6.0,5.0,,50000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,2.0,1.0,,21750000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,3.0,,35000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,37500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,28500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,8.0,3.0,,75000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,55000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,4.0,4.0,,41000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,36500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,39500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,3.0,1.0,,13500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,26000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,5.0,3.0,,69500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,5.0,3.0,,31500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,42500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,2.0,1.0,,17500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,3.0,2.0,,23000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,22500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,75000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,3.0,,46000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,1,Kalutara,House,4.0,3.0,,23800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,47500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,85000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,40000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,26000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,House,3.0,1.0,,8000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,2.0,1.0,,17000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,16500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,3.0,,135000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Jaffna,House,3.0,1.0,,15000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,4.0,4.0,,47500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,House,3.0,2.0,,37500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
